image_id,type,condition,method,ground_truth,extracted_text,processing_time,cer,wer
printed_091_normal,printed,normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9193,0.0,0.0
printed_091_normal,printed,normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca; seperti titik dan koma.,4.9002,0.0135,0.0833
printed_091_normal,printed,normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma,0.9413,0.027,0.1667
printed_091_rotated,printed,rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.09,0.0,0.0
printed_091_rotated,printed,rotated,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",12345 dan tanda baca; ini mencakup angka Pengujan únianencaa seperti,4.5799,0.6622,0.9167
printed_091_rotated,printed,rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma",1.1618,0.0135,0.0833
printed_092_blur,printed,blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",mews steep angts 11 945 don Leruta hana ma tan ma,1.0403,0.6486,1.0
printed_092_blur,printed,blur,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",,4.4602,1.0,1.0
printed_092_blur,printed,blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angia 12345 dan tanda baca seperti titik dan kom,0.7075,0.0541,0.25
printed_092_dark,printed,dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9443,0.0,0.0
printed_092_dark,printed,dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma _",4.4382,0.027,0.1667
printed_092_dark,printed,dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,1.3038,0.0135,0.0833
printed_092_normal,printed,normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, sepert titik dan koma.",0.8875,0.0135,0.0833
printed_092_normal,printed,normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca_ seperti titik dan koma,5.2699,0.027,0.1667
printed_092_normal,printed,normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,1.189,0.0135,0.0833
printed_092_rotated,printed,rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","baca, p angka 12345 dan tanda pengujian ini mencakuf titik dan koma. seperti",1.132,0.6081,0.5833
printed_092_rotated,printed,rotated,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","12345 dan tanda baca, ini mencakup angka titik dan koma Pengujian[ seperti",5.5604,0.7162,0.8333
printed_092_rotated,printed,rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma",0.7898,0.0135,0.0833
printed_093_blur,printed,blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","i i Ini sencakup angka 12245 dan tanda basa,",0.9105,0.4865,0.8333
printed_093_blur,printed,blur,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",,4.4296,1.0,1.0
printed_093_blur,printed,blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Fengujian ini mencakup angka 12345 dan tanda baca, sepertititikdan koma.",1.0306,0.0405,0.3333
printed_093_dark,printed,dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9358,0.0,0.0
printed_093_dark,printed,dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan kcma",5.3897,0.027,0.0833
printed_093_dark,printed,dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka l2345 dan tanda baca, seperti titik dan koma.",0.9871,0.0135,0.0833
printed_093_normal,printed,normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.3968,0.0,0.0
printed_093_normal,printed,normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Peaguj in1 Iejce angka 12345 dan tanda baca, seperti titik dan Kcme rp",5.5108,0.2297,0.4167
printed_093_normal,printed,normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8744,0.0,0.0
printed_093_rotated,printed,rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",pengujian ani mencakup angka 12345 dan tanda Pacer cak dan koma. seperti ¢?,0.9631,0.3514,0.5833
printed_093_rotated,printed,rotated,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","12345 dan tanda baca, Iencakup angka Pengujian 1n1 Eitik da? kema . Jeperci",4.9793,0.7432,1.0833
printed_093_rotated,printed,rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8833,0.0,0.0
printed_094_blur,printed,blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",int 1,0.7575,0.9459,1.0
printed_094_blur,printed,blur,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian Inl mcncakup angka I2y4s dan landa Daca scpot MtAkdan Koma,5.1347,0.2568,0.75
printed_094_blur,printed,blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.2905,0.0,0.0
printed_094_dark,printed,dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9662,0.0,0.0
printed_094_dark,printed,dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",4.5523,0.0,0.0
printed_094_dark,printed,dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.148,0.0,0.0
printed_094_normal,printed,normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8149,0.0,0.0
printed_094_normal,printed,normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",5.1391,0.0,0.0
printed_094_normal,printed,normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.998,0.0,0.0
printed_094_rotated,printed,rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","ian ini mencakup angka 12345 dan tanda baca, Penguji titik dan koma. seperti",0.9523,0.2568,0.25
printed_094_rotated,printed,rotated,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","dan tanda baca, ini mencakup angka titik dan koma. 12345 Pengujian seperti",5.1792,0.6486,0.8333
printed_094_rotated,printed,rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.827,0.0,0.0
printed_095_blur,printed,blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","angka 12345 dan tanda baca, i",0.721,0.6081,0.5833
printed_095_blur,printed,blur,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengulian inimencakup 0neka 12345 dan tanda bace, scocrh bnk danloma",5.2561,0.2297,0.75
printed_095_blur,printed,blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,1.083,0.0135,0.0833
printed_095_dark,printed,dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.145,0.0,0.0
printed_095_dark,printed,dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca , seperti titik dan koma.",5.1219,0.0135,0.1667
printed_095_dark,printed,dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,1.0288,0.0135,0.0833
printed_095_normal,printed,normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.0624,0.0,0.0
printed_095_normal,printed,normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca , seperti titik dan koma.",7.9662,0.0135,0.1667
printed_095_normal,printed,normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,1.2882,0.0135,0.0833
printed_095_rotated,printed,rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","ian ini mencakup angka 12345 dan tanda baca, Penguj k dan koma. seperti titi",0.9858,0.3919,0.4167
printed_095_rotated,printed,rotated,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",dan tanda baca ini mencakup angka Pengnjaniiniaencma. 12345 seperti,5.844,0.6486,0.8333
printed_095_rotated,printed,rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,1.2326,0.0135,0.0833
printed_096_blur,printed,blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengajian Ini mencakup angka 12345 dan tanda bara oper wa dan hama,1.2119,0.2162,0.5
printed_096_blur,printed,blur,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",,5.3278,1.0,1.0
printed_096_blur,printed,blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca wpertitiikdan koma,0.9437,0.0946,0.4167
printed_096_dark,printed,dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.1788,0.0,0.0
printed_096_dark,printed,dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",4.7353,0.0,0.0
printed_096_dark,printed,dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8913,0.0,0.0
printed_096_normal,printed,normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.1734,0.0,0.0
printed_096_normal,printed,normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup 12345 dan tanda baca, seperti titik dan koma. angka",4.8085,0.1622,0.1667
printed_096_normal,printed,normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,0.8181,0.0135,0.0833
printed_096_rotated,printed,rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","jan ini mencakup angka 12345 dan tanda baca, Peng ti titik dan koma. seperi",1.652,0.2297,0.3333
printed_096_rotated,printed,rotated,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","12345 dan tanda baca, ini mencakup angka titik dan koma. Pengujian seperti",5.1272,0.7162,0.75
printed_096_rotated,printed,rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9982,0.0,0.0
printed_097_blur,printed,blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Penguran im mencabup angan 12341 dan tanda paca. vegan whe dan tome,1.0909,0.3243,0.75
printed_097_blur,printed,blur,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",,4.4463,1.0,1.0
printed_097_blur,printed,blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka12345 dan tanda baca seperti ttik dan koma,1.2544,0.0541,0.4167
printed_097_dark,printed,dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.7863,0.0,0.0
printed_097_dark,printed,dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma _",7.0586,0.027,0.1667
printed_097_dark,printed,dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8981,0.0,0.0
printed_097_normal,printed,normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.1963,0.0,0.0
printed_097_normal,printed,normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma_",4.909,0.0135,0.0833
printed_097_normal,printed,normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,0.8767,0.0135,0.0833
printed_097_rotated,printed,rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","an ini mencakup angka 12345 dan tanda baca, Penguji: n Koma. seperti titik dal",1.0101,0.4189,0.5
printed_097_rotated,printed,rotated,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","dan tanda baca, mencakup angka Pengujian titik dan koma 12345 seperti",4.9164,0.6622,0.8333
printed_097_rotated,printed,rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8305,0.0,0.0
printed_098_blur,printed,blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","angka 12345 dan tanda baca, i",0.9054,0.6081,0.5833
printed_098_blur,printed,blur,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengulian inimencakup 0neka 12345 dan tanda bace, scocrh bnk danloma",4.8891,0.2297,0.75
printed_098_blur,printed,blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,0.9527,0.0135,0.0833
printed_098_dark,printed,dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8103,0.0,0.0
printed_098_dark,printed,dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca , seperti titik dan koma.",4.4241,0.0135,0.1667
printed_098_dark,printed,dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,0.6616,0.0135,0.0833
printed_098_normal,printed,normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8093,0.0,0.0
printed_098_normal,printed,normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca , seperti titik dan koma.",4.7714,0.0135,0.1667
printed_098_normal,printed,normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,0.8188,0.0135,0.0833
printed_098_rotated,printed,rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","ian ini mencakup angka 12345 dan tanda baca, Penguj k dan koma. seperti titi",0.9132,0.3919,0.4167
